#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Klebsiella pneumoniae subsp. pneumoniae KPNIH24","Bacteria;Proteobacteria;Gammaproteobacteria","KPNIH24","SAMN02786855","PRJNA173233","GCA_000714675.1","Complete",5.73456,57.1176,"chromosome:NZ_CP008797.1/CP008797.1; plasmid pKPC-484:NZ_CP008798.1/CP008798.1; plasmid pKPN-819:NZ_CP008799.1/CP008799.1; plasmid pKPN-e44:NZ_CP008800.1/CP008800.1",,4,5475,"2014-06-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/714/675/GCA_000714675.1_ASM71467v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/714/675/GCF_000714675.1_ASM71467v1"
"Klebsiella pneumoniae subsp. pneumoniae KPNIH10","Bacteria;Proteobacteria;Gammaproteobacteria","KPNIH10","SAMN01057614","PRJNA73843","GCA_000281435.2","Complete",5.76782,57.1433,"chromosome:NZ_CP007727.1/CP007727.1; plasmid pAAC154-a50:NZ_CP007728.1/CP007728.1; plasmid pKPN-498:NZ_CP007729.1/CP007729.1; plasmid pKpQIL-6e6:NZ_CP007730.1/CP007730.1",,4,5533,"2014-05-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/281/435/GCA_000281435.2_ASM28143v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/281/435/GCF_000281435.2_ASM28143v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","4743","SAMN10343201","PRJNA477005","GCA_003790485.1","Complete",5.85748,56.9279,"chromosome:NZ_CP033625.1/CP033625.1; plasmid unnamed1:NZ_CP033626.1/CP033626.1; plasmid unnamed2:NZ_CP033627.1/CP033627.1; plasmid unnamed3:NZ_CP033628.1/CP033628.1; plasmid unnamed4:NZ_CP033629.1/CP033629.1; plasmid unnamed5:NZ_CP033630.1/CP033630.1; plasmid unnamed6:NZ_CP033624.1/CP033624.1",,7,5611,"2018-11-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/790/485/GCA_003790485.1_ASM379048v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/790/485/GCF_003790485.1_ASM379048v1"
"Klebsiella pneumoniae subsp. pneumoniae KPNIH1","Bacteria;Proteobacteria;Gammaproteobacteria","KPNIH1","SAMN01057611","PRJNA73191","GCA_000281535.2","Complete",5.76661,57.1432,"chromosome:NZ_CP008827.1/CP008827.1; plasmid pAAC154-a50:NZ_CP008828.1/CP008828.1; plasmid pKPN-498:NZ_CP008829.1/CP008829.1; plasmid pKpQIL-6e6:NZ_CP008830.1/CP008830.1",,4,5534,"2014-07-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/281/535/GCA_000281535.2_ASM28153v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/281/535/GCF_000281535.2_ASM28153v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","CRKP66R","SAMN16604318","PRJNA673324","GCA_015277755.1","Complete",5.83951,56.9659,"chromosome:NZ_CP063833.1/CP063833.1; plasmid pCRKP66R-2:NZ_CP063834.1/CP063834.1; plasmid pCRKP66R-3:NZ_CP063835.1/CP063835.1; plasmid pCRKP66R-4-tetA:NZ_CP063836.1/CP063836.1; plasmid pCRKP66R-5:NZ_CP063837.1/CP063837.1; plasmid pCRKP66R-6:NZ_CP063838.1/CP063838.1",,6,5557,"2020-11-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/277/755/GCA_015277755.1_ASM1527775v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/277/755/GCF_015277755.1_ASM1527775v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","CR-HvKP1","SAMN09487516","PRJNA477921","GCA_005853785.1","Complete",5.86272,56.9215,"chromosome:NZ_CP040533.1/CP040533.1; plasmid pCR-HvKP1-KPC:NZ_CP040535.1/CP040535.1; plasmid pCR-HvKP1-VIR:NZ_CP040534.1/CP040534.1; plasmid pCR-HvKP1-p3:NZ_CP040536.1/CP040536.1; plasmid pCR-HvKP1-p4:NZ_CP040537.1/CP040537.1; plasmid pCR-HvKP1-p5:NZ_CP040538.1/CP040538.1",,6,5566,"2019-05-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/853/785/GCA_005853785.1_ASM585378v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/853/785/GCF_005853785.1_ASM585378v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","CR-HvKP4","SAMN09487517","PRJNA477921","GCA_005854245.1","Complete",5.86175,56.921,"chromosome:NZ_CP040539.1/CP040539.1; plasmid pCR-HvKP4-VIR:NZ_CP040540.1/CP040540.1; plasmid pCR-HvKP4-p3:NZ_CP040542.1/CP040542.1; plasmid pCR-HvKP4-p4:NZ_CP040543.1/CP040543.1; plasmid pCR-HvKP4-p5:NZ_CP040544.1/CP040544.1; plasmid pCR-HvKP4-pKPC:NZ_CP040541.1/CP040541.1",,6,5556,"2019-05-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/854/245/GCA_005854245.1_ASM585424v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/854/245/GCF_005854245.1_ASM585424v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","FDAARGOS_629","SAMN11056344","PRJNA231221","GCA_008693445.1","Complete",5.71866,56.8603,"chromosome:NZ_CP044047.1/CP044047.1; plasmid unnamed1:NZ_CP044043.1/CP044043.1; plasmid unnamed2:NZ_CP044044.1/CP044044.1; plasmid unnamed3:NZ_CP044045.1/CP044045.1; plasmid unnamed4:NZ_CP044046.1/CP044046.1; plasmid unnamed5:NZ_CP044048.1/CP044048.1",,6,5345,"2019-09-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/693/445/GCA_008693445.1_ASM869344v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/693/445/GCF_008693445.1_ASM869344v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0112","SAMN04014953","PRJNA292902","GCA_002180155.1","Complete",5.85968,56.9712,"chromosome:NZ_CP021549.1/CP021549.1; plasmid tig00000000:NZ_CP021544.1/CP021544.1; plasmid tig00000001:NZ_CP021545.1/CP021545.1; plasmid tig00000002:NZ_CP021546.1/CP021546.1; plasmid tig00000003:NZ_CP021547.1/CP021547.1; plasmid tig00000005:NZ_CP021548.1/CP021548.1",,6,5606,"2017-06-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/180/155/GCA_002180155.1_ASM218015v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/155/GCF_002180155.1_ASM218015v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","WCHKP090361","SAMN15649156","PRJNA648810","GCA_014041645.2","Complete",5.82259,57.0284,"chromosome:NZ_CP066528.1/CP066528.1; plasmid p1_090361:NZ_CP066531.1/CP066531.1; plasmid p2_090361:NZ_CP066532.1/CP066532.1; plasmid p3_090361:NZ_CP066533.1/CP066533.1; plasmid pKPC2_090361:NZ_CP066529.1/CP066529.1; plasmid pLAP2_090361:NZ_CP066530.1/CP066530.1",,6,5541,"2020-12-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/041/645/GCA_014041645.2_ASM1404164v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/041/645/GCF_014041645.2_ASM1404164v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","Kp_Goe_822579","SAMN05412444","PRJNA329409","GCA_001885255.2","Complete",5.92094,56.6265,"chromosome:NZ_CP018140.1/CP018140.1; plasmid pKp_Goe_579-1:NZ_CP018313.1/CP018313.1; plasmid pKp_Goe_579-2:NZ_CP018318.1/CP018318.1; plasmid pKp_Goe_579-3:NZ_CP018315.1/CP018315.1; plasmid pKp_Goe_579-4:NZ_CP018316.1/CP018316.1; plasmid pKp_Goe_579-5:NZ_CP018317.1/CP018317.1; plasmid pKp_Goe_579-6:NZ_CP018314.1/CP018314.1",,7,5675,"2016-11-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/885/255/GCA_001885255.2_ASM188525v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/885/255/GCF_001885255.2_ASM188525v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0113","SAMN04014954","PRJNA292902","GCA_002192335.1","Complete",5.84984,56.9658,"chromosome:NZ_CP021751.1/CP021751.1; plasmid unitig_1:NZ_CP021752.1/CP021752.1; plasmid unitig_2:NZ_CP021753.1/CP021753.1; plasmid unitig_3:NZ_CP021754.1/CP021754.1; plasmid unitig_4:NZ_CP021755.1/CP021755.1; plasmid unitig_5:NZ_CP021756.1/CP021756.1",,6,5604,"2017-06-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/192/335/GCA_002192335.1_ASM219233v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/192/335/GCF_002192335.1_ASM219233v1"
"Klebsiella pneumoniae subsp. pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","SC-7","SAMN09487268","PRJNA477912","GCA_003286995.1","Complete",5.76893,57.063,"chromosome:NZ_CP030269.1/CP030269.1; plasmid pSC7-IncFIB-110K:NZ_CP030268.1/CP030268.1; plasmid pSC7-KPC:NZ_CP030267.1/CP030267.1; plasmid pSC7-vir:NZ_CP030270.1/CP030270.1",,4,5403,"2018-07-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/286/995/GCA_003286995.1_ASM328699v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/286/995/GCF_003286995.1_ASM328699v1"
"Klebsiella pneumoniae subsp. pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP18069","SAMN15694293","PRJNA650159","GCA_014123345.1","Complete",5.67396,57.0773,"chromosome:NZ_CP059889.1/CP059889.1; plasmid pKP18069-3:NZ_CP059892.1/CP059892.1; plasmid pKP18069-CTX:NZ_CP059891.1/CP059891.1; plasmid pKP18069-KPC:NZ_CP059890.1/CP059890.1",,4,5263,"2020-08-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/123/345/GCA_014123345.1_ASM1412334v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/123/345/GCF_014123345.1_ASM1412334v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","WCHKP020030","SAMN08624619","PRJNA353728","GCA_003038215.2","Complete",5.9098,56.7785,"chromosome:NZ_CP028793.1/CP028793.1; plasmid p1_020030:NZ_CP028788.1/CP028788.1; plasmid p2_020030:NZ_CP028789.1/CP028789.1; plasmid pKPC2_020030:NZ_CP028790.1/CP028790.1; plasmid pOXA1_020030:NZ_CP028791.1/CP028791.1; plasmid pQnrS1_020030:NZ_CP028792.1/CP028792.1",,6,5768,"2018-04-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/038/215/GCA_003038215.2_ASM303821v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/038/215/GCF_003038215.2_ASM303821v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0152","SAMN04014993","PRJNA292902","GCA_002202235.1","Complete",5.78213,57.0057,"chromosome:NZ_CP021944.1/CP021944.1; plasmid tig00000194:NZ_CP021945.1/CP021945.1; plasmid tig00000195:NZ_CP021946.1/CP021946.1; plasmid tig00000200:NZ_CP021947.1/CP021947.1; plasmid tig00000214:NZ_CP021948.1/CP021948.1; plasmid tig00000216_u:NZ_CP021949.1/CP021949.1",,6,5431,"2017-06-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/202/235/GCA_002202235.1_ASM220223v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/202/235/GCF_002202235.1_ASM220223v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","Kp_Goe_827024","SAMN05412797","PRJNA329409","GCA_001908625.1","Complete",5.90769,56.635,"chromosome:NZ_CP018701.1/CP018701.1; plasmid pKp_Goe_024-1:NZ_CP018702.1/CP018702.1; plasmid pKp_Goe_024-2:NZ_CP018704.1/CP018704.1; plasmid pKp_Goe_024-3:NZ_CP018706.1/CP018706.1; plasmid pKp_Goe_024-4:NZ_CP018705.1/CP018705.1; plasmid pKp_Goe_024-5:NZ_CP018703.1/CP018703.1",,6,5564,"2016-12-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/908/625/GCA_001908625.1_ASM190862v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/625/GCF_001908625.1_ASM190862v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","Kp_Goe_149832","SAMN05412459","PRJNA329409","GCA_001908875.1","Complete",5.92029,56.6244,"chromosome:NZ_CP018695.1/CP018695.1; plasmid pKp_Goe_832-1:NZ_CP018696.1/CP018696.1; plasmid pKp_Goe_832-2:NZ_CP018698.1/CP018698.1; plasmid pKp_Goe_832-3:NZ_CP018700.1/CP018700.1; plasmid pKp_Goe_832-4:NZ_CP018699.1/CP018699.1; plasmid pKp_Goe_832-5:NZ_CP018697.1/CP018697.1",,6,5571,"2016-12-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/908/875/GCA_001908875.1_ASM190887v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/875/GCF_001908875.1_ASM190887v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","Kp_Goe_149473","SAMN05412458","PRJNA329409","GCA_001908595.1","Complete",5.91632,56.6259,"chromosome:NZ_CP018686.1/CP018686.1; plasmid pKp_Goe_473-1:NZ_CP018687.1/CP018687.1; plasmid pKp_Goe_473-2:NZ_CP018689.1/CP018689.1; plasmid pKp_Goe_473-3:NZ_CP018690.1/CP018690.1; plasmid pKp_Goe_473-4:NZ_CP018691.1/CP018691.1; plasmid pKp_Goe_473-5:NZ_CP018688.1/CP018688.1",,6,5573,"2016-12-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/908/595/GCA_001908595.1_ASM190859v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/595/GCF_001908595.1_ASM190859v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","Kp_Goe_827026","SAMN05412802","PRJNA329409","GCA_001908655.1","Complete",5.9135,56.6278,"chromosome:NZ_CP018707.1/CP018707.1; plasmid pKp_Goe_026-1:NZ_CP018708.1/CP018708.1; plasmid pKp_Goe_026-2:NZ_CP018710.1/CP018710.1; plasmid pKp_Goe_026-3:NZ_CP018712.1/CP018712.1; plasmid pKp_Goe_026-4:NZ_CP018711.1/CP018711.1; plasmid pKp_Goe_026-5:NZ_CP018709.1/CP018709.1",,6,5684,"2016-12-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/908/655/GCA_001908655.1_ASM190865v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/655/GCF_001908655.1_ASM190865v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP_Goe_828304","SAMN05412804","PRJNA329409","GCA_001908695.1","Complete",5.91408,56.6249,"chromosome:NZ_CP018719.1/CP018719.1; plasmid pKp_Goe_304-1:NZ_CP018720.1/CP018720.1; plasmid pKp_Goe_304-2:NZ_CP018722.1/CP018722.1; plasmid pKp_Goe_304-3:NZ_CP018723.1/CP018723.1; plasmid pKp_Goe_304-4:NZ_CP018724.1/CP018724.1; plasmid pKp_Goe_304-5:NZ_CP018721.1/CP018721.1",,6,5577,"2016-12-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/908/695/GCA_001908695.1_ASM190869v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/695/GCF_001908695.1_ASM190869v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","Kp_Goe_152021","SAMN05412803","PRJNA329409","GCA_001908675.1","Complete",5.92138,56.6264,"chromosome:NZ_CP018713.1/CP018713.1; plasmid pKp_Goe_021-1:NZ_CP018714.1/CP018714.1; plasmid pKp_Goe_021-2:NZ_CP018716.1/CP018716.1; plasmid pKp_Goe_021-3:NZ_CP018717.1/CP018717.1; plasmid pKp_Goe_021-4:NZ_CP018718.1/CP018718.1; plasmid pKp_Goe_021-5:NZ_CP018715.1/CP018715.1",,6,5568,"2016-12-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/908/675/GCA_001908675.1_ASM190867v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/675/GCF_001908675.1_ASM190867v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","WCHKP7E2","SAMN06671971","PRJNA353728","GCA_002258055.2","Complete",5.84837,56.9839,"chromosome:NZ_CP028806.1/CP028806.1; plasmid p1_085072:NZ_CP028801.1/CP028801.1; plasmid p2_085072:NZ_CP028802.1/CP028802.1; plasmid p3_085072:NZ_CP028803.1/CP028803.1; plasmid pCMY2_085072:NZ_CP028804.1/CP028804.1; plasmid pKPC2_085072:NZ_CP028805.1/CP028805.1",,6,5705,"2018-04-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/258/055/GCA_002258055.2_ASM225805v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/258/055/GCF_002258055.2_ASM225805v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","NH25","SAMN08022168","PRJNA418211","GCA_003031325.1","Complete",5.94782,56.731,"chromosome:NZ_CP024874.1/CP024874.1; plasmid pNH25.1:NZ_CP024875.1/CP024875.1; plasmid pNH25.2:NZ_CP024876.1/CP024876.1; plasmid pNH25.3:NZ_CP024877.1/CP024877.1; plasmid pNH25.4:NZ_CP024878.1/CP024878.1; plasmid pNH25.5:NZ_CP024879.1/CP024879.1",,6,5519,"2018-04-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/031/325/GCA_003031325.1_ASM303132v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/031/325/GCF_003031325.1_ASM303132v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","WP4-S18-CRE-04","SAMD00194474","PRJDB6962","GCA_014170935.1","Complete",5.86556,56.8416,"chromosome:NZ_AP022078.1/AP022078.1; plasmid pWP4-S18-CRE-04_1:NZ_AP022079.1/AP022079.1; plasmid pWP4-S18-CRE-04_2:NZ_AP022080.1/AP022080.1; plasmid pWP4-S18-CRE-04_3:NZ_AP022081.1/AP022081.1; plasmid pWP4-S18-CRE-04_4:NZ_AP022082.1/AP022082.1; plasmid pWP4-S18-CRE-04_5:NZ_AP022083.1/AP022083.1",,7,5568,"2020-07-21T23:29:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/170/935/GCA_014170935.1_ASM1417093v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/170/935/GCF_014170935.1_ASM1417093v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","Kpn-14","SAMN13747524","PRJNA599404","GCA_015910145.1","Complete",6.06812,56.4676,"chromosome:NZ_CP047700.1/CP047700.1; plasmid pKpn14-1:NZ_CP047701.1/CP047701.1; plasmid pKpn14-2:NZ_CP047702.1/CP047702.1; plasmid pKpn14-3:NZ_CP047703.1/CP047703.1; plasmid pKpn14-4:NZ_CP047704.1/CP047704.1; plasmid pKpn14-5:NZ_CP047705.1/CP047705.1; plasmid pKpn14-6:NZ_CP047706.1/CP047706.1",,7,5748,"2020-12-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/910/145/GCA_015910145.1_ASM1591014v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/910/145/GCF_015910145.1_ASM1591014v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF313-sc-2280106","SAMEA3357177","PRJNA646837","GCA_904864535.1","Complete",5.68826,57.1062,"chromosome 1:NZ_LR890415.1/LR890415.1; plasmid 2:NZ_LR890416.1/LR890416.1; plasmid 3:NZ_LR890417.1/LR890417.1; plasmid 4:NZ_LR890418.1/LR890418.1; plasmid 5:NZ_LR890419.1/LR890419.1; plasmid 6:NZ_LR890420.1/LR890420.1; plasmid 7:NZ_LR890421.1/LR890421.1",,7,5305,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/864/535/GCA_904864535.1_INF313","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/864/535/GCF_904864535.1_INF313"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF279-sc-2280202","SAMEA3357273","PRJNA646837","GCA_904866405.1","Complete",5.68596,57.1062,"chromosome 1:NZ_LR890679.1/LR890679.1; plasmid 2:NZ_LR890680.1/LR890680.1; plasmid 3:NZ_LR890681.1/LR890681.1; plasmid 4:NZ_LR890682.1/LR890682.1; plasmid 5:NZ_LR890683.1/LR890683.1; plasmid 6:NZ_LR890684.1/LR890684.1; plasmid 7:NZ_LR890685.1/LR890685.1",,7,5302,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/866/405/GCA_904866405.1_INF279","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/866/405/GCF_904866405.1_INF279"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","BA10835","SAMN14402356","PRJNA613369","GCA_011742585.2","Complete",5.98427,56.6022,"chromosome:NZ_CP053765.1/CP053765.1; plasmid pColRNAI:NZ_CP053769.1/CP053769.1; plasmid pIncFIBK:NZ_CP053767.1/CP053767.1; plasmid pIncFII:NZ_CP053768.1/CP053768.1; plasmid punnamed_VBA10835:NZ_CP053770.1/CP053770.1; plasmid pvirulence_VBA10835:NZ_CP053766.1/CP053766.1",,6,5544,"2020-05-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/742/585/GCA_011742585.2_ASM1174258v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/742/585/GCF_011742585.2_ASM1174258v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF250-sc-2280154","SAMEA3357225","PRJNA646837","GCA_904863395.1","Complete",5.68351,57.1107,"chromosome 1:NZ_LR890374.1/LR890374.1; plasmid 2:NZ_LR890375.1/LR890375.1; plasmid 3:NZ_LR890376.1/LR890376.1; plasmid 4:NZ_LR890377.1/LR890377.1; plasmid 5:NZ_LR890378.1/LR890378.1; plasmid 6:NZ_LR890379.1/LR890379.1; plasmid 7:NZ_LR890380.1/LR890380.1",,7,5297,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/863/395/GCA_904863395.1_INF250","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/863/395/GCF_904863395.1_INF250"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","JX-CR-hvKP-9","SAMN16561434","PRJNA672246","GCA_015355895.1","Complete",5.92302,56.8894,"chromosome:NZ_CP064211.1/CP064211.1; plasmid pJX9-1:NZ_CP064212.1/CP064212.1; plasmid pJX9-2:NZ_CP064213.1/CP064213.1; plasmid pJX9-3:NZ_CP064214.1/CP064214.1; plasmid pJX9-4:NZ_CP064215.1/CP064215.1; plasmid pJX9-5:NZ_CP064216.1/CP064216.1",,6,5597,"2020-11-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/355/895/GCA_015355895.1_ASM1535589v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/355/895/GCF_015355895.1_ASM1535589v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","NY9","SAMN04889856","PRJNA319426","GCA_001952895.1","Complete",5.88091,56.6312,"chromosome:NZ_CP015385.1/CP015385.1; plasmid NY9_p1:NZ_CP015386.1/; plasmid pNY9_1:CP015386.1; plasmid NY9_p2:NZ_CP015387.1/; plasmid pNY9_2:CP015387.1; plasmid NY9_p3:NZ_CP015388.1/; plasmid pNY9_3:CP015388.1; plasmid NY9_p4:NZ_CP015389.1/; plasmid pNY9_4:CP015389.1; plasmid NY9_p5:NZ_CP015390.1/; plasmid pNY9_5:CP015390.1; plasmid NY9_p6:NZ_CP015391.1/; plasmid pNY9_6:CP015391.1",,7,6170,"2017-01-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/952/895/GCA_001952895.1_ASM195289v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/895/GCF_001952895.1_ASM195289v1"
"Klebsiella pneumoniae subsp. pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","RJA166","SAMN06200334","PRJNA360094","GCA_002163895.1","Complete",5.91867,56.6853,"chromosome:NZ_CP019047.1/CP019047.1; plasmid pRJA166a:NZ_CP019048.1/CP019048.1; plasmid pRJA166b:NZ_CP019049.1/CP019049.1; plasmid pRJA166c:NZ_CP019050.1/CP019050.1",,4,5509,"2017-06-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/163/895/GCA_002163895.1_ASM216389v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/163/895/GCF_002163895.1_ASM216389v1"
"Klebsiella pneumoniae subsp. pneumoniae PittNDM01","Bacteria;Proteobacteria;Gammaproteobacteria","PittNDM01","SAMN03081487","PRJNA221868","GCA_000733255.1","Complete",5.8123,56.7812,"chromosome:NZ_CP006798.1/CP006798.1; plasmid p1:NZ_CP006799.1/CP006799.1; plasmid p2:NZ_CP006800.1/CP006800.1; plasmid p3:NZ_CP006801.1/CP006801.1; plasmid p4:NZ_CP006802.1/CP006802.1",,5,5393,"2014-07-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/733/255/GCA_000733255.1_ASM73325v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/733/255/GCF_000733255.1_ASM73325v1"
